SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:09:40-04:00","V1 Serial",1,"script0_session_20250515_150937_nixos/make_v1_serial_np1.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v1_serial_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","1019","227x227x3","0.0656629 0.0532775 0.0737118 0.0718524 0.0693874"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:09:46-04:00","V2 2.1-broadcast-all",1,"script0_session_20250515_150937_nixos/make_v2_2_1_broadcast_all_np1.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v2_2_1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","1125.05","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:09:52-04:00","V2 2.1-broadcast-all",2,"script0_session_20250515_150937_nixos/make_v2_2_1_broadcast_all_np2.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v2_2_1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","755.034","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:09:56-04:00","V2 2.1-broadcast-all",4,"script0_session_20250515_150937_nixos/make_v2_2_1_broadcast_all_np4.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v2_2_1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","870.371","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:10:05-04:00","V2 2.2-scatter-halo",1,"script0_session_20250515_150937_nixos/make_v2_2_2_scatter_halo_np1.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v2_2_2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","1034.45","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:10:10-04:00","V2 2.2-scatter-halo",2,"script0_session_20250515_150937_nixos/make_v2_2_2_scatter_halo_np2.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v2_2_2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","539.361","13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:10:15-04:00","V2 2.2-scatter-halo",4,"script0_session_20250515_150937_nixos/make_v2_2_2_scatter_halo_np4.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v2_2_2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","314.387","13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:10:20-04:00","V3 CUDA Only",1,"script0_session_20250515_150937_nixos/make_v3_cuda_np1.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v3_cuda_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","210.464","13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:10:31-04:00","V4 MPI+CUDA",1,"script0_session_20250515_150937_nixos/make_v4_mpi_cuda_np1.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v4_mpi_cuda_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","149.746","13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_150937_nixos","nixos","9efd002","2025-05-15T15:10:43-04:00","V4 MPI+CUDA",2,"script0_session_20250515_150937_nixos/make_v4_mpi_cuda_np2.log",true,"Build OK","script0_session_20250515_150937_nixos/run_v4_mpi_cuda_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","164.411","8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
